province,district,subdistrict,zipcode,latitude,longitude
น่าน,ภูเพียง,น้ำแก่น,55000,18.698,100.880
น่าน,ภูเพียง,น้ำเกี๋ยน,55000,18.737,100.841
น่าน,ภูเพียง,เมืองจัง,55000,18.878,100.830
น่าน,ภูเพียง,ท่าน้าว,55000,18.731,100.791
น่าน,ภูเพียง,ฝายแก้ว,55000,18.803,100.933
น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,55130,19.559,101.046
น่าน,เฉลิมพระเกียรติ,ขุนน่าน,55130,19.450,101.128
พะเยา,เมืองพะเยา,เวียง,56000,19.172,99.894
พะเยา,เมืองพะเยา,แม่ต๋ำ,56000,19.142,99.912
พะเยา,เมืองพะเยา,แม่นาเรือ,56000,19.088,99.797
พะเยา,เมืองพะเยา,บ้านตุ่น,56000,19.141,99.823
พะเยา,เมืองพะเยา,บ้านต๊ำ,56000,19.216,99.756
พะเยา,เมืองพะเยา,บ้านต๋อม,56000,19.198,99.800
พะเยา,เมืองพะเยา,แม่ปืม,56000,null,null
พะเยา,เมืองพะเยา,แม่กา,56000,19.049,99.917
พะเยา,เมืองพะเยา,บ้านใหม่,56000,19.295,99.733
พะเยา,เมืองพะเยา,จำป่าหวาย,56000,19.105,99.945
พะเยา,เมืองพะเยา,ท่าวังทอง,56000,19.202,99.927
พะเยา,เมืองพะเยา,แม่ใส,56000,19.127,99.886
พะเยา,เมืองพะเยา,บ้านสาง,56000,19.156,99.811
พะเยา,เมืองพะเยา,ท่าจำปี,56000,19.245,99.815
พะเยา,เมืองพะเยา,สันป่าม่วง,56000,19.166,99.759
พะเยา,จุน,ห้วยข้าวก่ำ,56150,19.352,100.120
พะเยา,จุน,จุน,56150,19.282,100.152
พะเยา,จุน,ลอ,56150,19.414,100.073
พะเยา,จุน,หงส์หิน,56150,19.507,100.103
พะเยา,จุน,ทุ่งรวงทอง,56150,19.436,100.166
พะเยา,จุน,ห้วยยางขาม,56150,19.378,100.163
พะเยา,จุน,พระธาตุขิงแกง,56150,19.273,100.186
พะเยา,เชียงคำ,หย่วน,56110,19.536,100.293
พะเยา,เชียงคำ,น้ำแวน,56110,19.477,100.244
พะเยา,เชียงคำ,เวียง,56110,19.495,100.327
พะเยา,เชียงคำ,ฝายกวาง,56110,19.394,100.244
พะเยา,เชียงคำ,เจดีย์คำ,56110,19.537,100.337
พะเยา,เชียงคำ,ร่มเย็น,56110,19.511,100.504
พะเยา,เชียงคำ,เชียงบาน,56110,19.586,100.234
พะเยา,เชียงคำ,แม่ลาว,56110,19.432,100.451
พะเยา,เชียงคำ,อ่างทอง,56110,19.552,100.201
พะเยา,เชียงคำ,ทุ่งผาสุข,56110,19.473,100.291
พะเยา,เชียงม่วน,เชียงม่วน,56160,18.888,100.334
พะเยา,เชียงม่วน,บ้านมาง,56160,18.869,100.220
พะเยา,เชียงม่วน,สระ,56160,18.992,100.404
พะเยา,ดอกคำใต้,ดอกคำใต้,56120,19.152,99.955
พะเยา,ดอกคำใต้,ดอนศรีชุม,56120,19.157,100.026
พะเยา,ดอกคำใต้,บ้านถ้ำ,56120,19.105,100.074
พะเยา,ดอกคำใต้,บ้านปิน,56120,18.988,100.034
พะเยา,ดอกคำใต้,ห้วยลาน,56120,19.370,100.040
พะเยา,ดอกคำใต้,สันโค้ง,56120,19.195,100.034
พะเยา,ดอกคำใต้,ป่าซาง,56120,19.284,100.084
พะเยา,ดอกคำใต้,หนองหล่ม,56120,18.925,100.096
พะเยา,ดอกคำใต้,ดงสุวรรณ,56120,19.242,100.053
พะเยา,ดอกคำใต้,บุญเกิด,56120,19.134,99.998
พะเยา,ดอกคำใต้,สว่างอารมณ์,56120,19.194,99.982
พะเยา,ดอกคำใต้,คือเวียง,56120,19.085,100.014
พะเยา,ปง,ปง,56140,19.102,100.205
พะเยา,ปง,ควร,56140,19.182,100.374
พะเยา,ปง,ออย,56140,19.211,100.329
พะเยา,ปง,งิม,56140,19.284,100.403
พะเยา,ปง,ผาช้างน้อย,56140,19.282,100.502
พะเยา,ปง,นาปรัง,56140,19.219,100.242
พะเยา,ปง,ขุนควร,56140,19.111,100.457
พะเยา,แม่ใจ,แม่ใจ,56130,19.330,99.846
พะเยา,แม่ใจ,ศรีถ้อย,56130,19.357,99.725
พะเยา,แม่ใจ,แม่สุก,56130,19.313,99.796
พะเยา,แม่ใจ,ป่าแฝก,56130,19.426,99.763
พะเยา,แม่ใจ,บ้านเหล่า,56130,19.399,99.859
พะเยา,แม่ใจ,เจริญราษฎร์,56130,19.396,99.756
พะเยา,ภูซาง,ภูซาง,56110,19.671,100.378
พะเยา,ภูซาง,ป่าสัก,56110,19.622,100.370
พะเยา,ภูซาง,ทุ่งกล้วย,56110,19.606,100.417
พะเยา,ภูซาง,เชียงแรง,56110,19.616,100.289
พะเยา,ภูซาง,สบบง,56110,19.570,100.317
พะเยา,ภูกามยาว,ห้วยแก้ว,56000,19.311,99.999
พะเยา,ภูกามยาว,ดงเจน,56000,19.240,99.952
พะเยา,ภูกามยาว,แม่อิง,56000,19.241,99.989
เชียงราย,เมืองเชียงราย,เวียง,57000,19.907,99.832
เชียงราย,เมืองเชียงราย,รอบเวียง,57000,19.898,99.803
เชียงราย,เมืองเชียงราย,บ้านดู่,57100,19.971,99.847
เชียงราย,เมืองเชียงราย,นางแล,57100,20.048,99.876
เชียงราย,เมืองเชียงราย,แม่ข้าวต้ม,57100,20.021,99.922
เชียงราย,เมืองเชียงราย,แม่ยาว,57100,19.991,99.729
เชียงราย,เมืองเชียงราย,สันทราย,57000,19.855,99.805
เชียงราย,เมืองเชียงราย,แม่กรณ์,57000,19.862,99.698
เชียงราย,เมืองเชียงราย,ห้วยชมภู,57000,20.015,99.506
เชียงราย,เมืองเชียงราย,ห้วยสัก,57000,19.756,99.872
เชียงราย,เมืองเชียงราย,ริมกก,57100,19.937,99.887
เชียงราย,เมืองเชียงราย,ดอยลาน,57000,19.682,99.945
เชียงราย,เมืองเชียงราย,ป่าอ้อดอนชัย,57000,19.768,99.819
เชียงราย,เมืองเชียงราย,ท่าสาย,57000,19.837,99.851
เชียงราย,เมืองเชียงราย,ดอยฮาง,57000,19.931,99.713
เชียงราย,เมืองเชียงราย,ท่าสุด,57100,null,null
เชียงราย,เวียงชัย,เวียงชัย,57210,19.866,99.912
เชียงราย,เวียงชัย,ผางาม,57210,19.882,100.046
เชียงราย,เวียงชัย,เวียงเหนือ,57210,19.932,99.940
เชียงราย,เวียงชัย,ดอนศิลา,57210,19.805,100.005
เชียงราย,เวียงชัย,เมืองชุม,57210,19.904,99.974
เชียงราย,เชียงของ,เวียง,57140,20.266,100.369
เชียงราย,เชียงของ,สถาน,57140,20.202,100.364
เชียงราย,เชียงของ,ครึ่ง,57140,20.058,100.402
เชียงราย,เชียงของ,บุญเรือง,57140,19.989,100.347
เชียงราย,เชียงของ,ห้วยซ้อ,57140,20.061,100.284
เชียงราย,เชียงของ,ศรีดอนชัย,57140,20.150,100.324
เชียงราย,เชียงของ,ริมโขง,57140,20.361,100.313
เชียงราย,เทิง,เวียง,57160,19.692,100.213
เชียงราย,เทิง,งิ้ว,57160,19.697,100.096
เชียงราย,เทิง,ปล้อง,57230,19.658,100.062
เชียงราย,เทิง,แม่ลอย,57230,19.573,100.063
เชียงราย,เทิง,เชียงเคี่ยน,57230,19.625,99.990
เชียงราย,เทิง,ตับเต่า,57160,19.787,100.355
เชียงราย,เทิง,หงาว,57160,19.678,100.283
เชียงราย,เทิง,สันทรายงาม,57160,19.717,100.180
เชียงราย,เทิง,ศรีดอนไชย,57230,19.609,100.092
เชียงราย,เทิง,หนองแรด,57230,19.607,100.143
เชียงราย,พาน,สันมะเค็ด,57120,19.609,99.864
เชียงราย,พาน,แม่อ้อ,57120,19.672,99.821
เชียงราย,พาน,ธารทอง,57250,19.710,99.723
เชียงราย,พาน,สันติสุข,57120,19.575,99.765
เชียงราย,พาน,ดอยงาม,57120,19.548,99.808
เชียงราย,พาน,หัวง้ม,57120,19.538,99.771
เชียงราย,พาน,เจริญเมือง,57120,19.616,99.746
เชียงราย,พาน,ป่าหุ่ง,57120,19.495,99.648
เชียงราย,พาน,ม่วงคำ,57120,19.490,99.711
เชียงราย,พาน,ทรายขาว,57120,19.663,99.733
เชียงราย,พาน,สันกลาง,57120,19.607,99.684
เชียงราย,พาน,แม่เย็น,57280,19.454,99.732
เชียงราย,พาน,เมืองพาน,57120,19.554,99.746
เชียงราย,พาน,ทานตะวัน,57280,19.470,99.832
เชียงราย,พาน,เวียงห้าว,57120,19.524,99.880
เชียงราย,ป่าแดด,ป่าแดด,57190,19.507,100.015
เชียงราย,ป่าแดด,ป่าแงะ,57190,19.579,99.933
เชียงราย,ป่าแดด,สันมะค่า,57190,19.466,100.048
เชียงราย,ป่าแดด,โรงช้าง,57190,19.494,99.947
เชียงราย,ป่าแดด,ศรีโพธิ์เงิน,57190,19.435,99.934
เชียงราย,แม่จัน,แม่จัน,57110,20.138,99.870
เชียงราย,แม่จัน,จันจว้า,57270,20.239,99.982
เชียงราย,แม่จัน,แม่คำ,57240,20.251,99.902
เชียงราย,แม่จัน,ป่าซาง,57110,20.181,99.846
เชียงราย,แม่จัน,สันทราย,57110,20.171,99.891
เชียงราย,แม่จัน,ท่าข้าวเปลือก,57110,20.163,100.018
เชียงราย,แม่จัน,ป่าตึง,57110,20.134,99.770
